sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_study	sample1_area	sample1_hhid	sample1_tr	sample1_gps_lat	sample1_gps_lon	sample1_location	sample2_study	sample2_area	sample2_hhid	sample2_tr	sample2_gps_lat	sample2_gps_lon	sample2_location	distance	HH_type	tr	area	location	species	genus	coverage_mean	callablePct_mean	confirmedPct_mean	snpPct_mean	multiPct_mean	lowmqPct_mean	highPct_mean	combined_rf_call
EST1242208101S1K	stools_11042501	na	NZ_CP081917.1	6809437	3130066	45.9666	3039689	97.1126	3007468	98.94	90377	2.8874	3097086	98.9463	130243	4.161	97263	74.6781	16755	12.8644	59687	45.8274	36385	27.9362	695300	53.2639	552072	62.9782	0.9056	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11042	Water	NA	NA	Gatwekera	313198.610170464	Between	Water	NA	Different_loc	Bact_ovatus	Bact	8.9175	64.597	98.877	1.127	1.509	4.341	4.4815	0
EST1242208101S1K	stools_11042501	na	NZ_CP102256.1	4570799	3750126	82.0453	3730942	99.4884	3717823	99.6484	19184	0.5116	3736939	99.6484	37754	1.0067	24567	65.0713	6465	17.124	18970	50.2463	11946	31.6417	333631	75.5047	306465	82.49	0.9644	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11042	Water	NA	NA	Gatwekera	313198.610170464	Between	Water	NA	Different_loc	Bact_caccae	Bact	16.28	87.2165	99.6535	0.3455	0.288	1.101	1.7055	0
EST1242208101S1K	stools_11044150	na	NZ_CP081917.1	6809437	2055985	30.1932	2008353	97.6833	1977082	98.443	47632	2.3167	2024206	98.4543	87331	4.2476	55552	63.6109	11631	13.3183	43510	49.8219	25188	28.842	695300	48.037	394576	77.2743	0.922	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11044	Water	NA	NA	Gatwekera	313257.593290885	Between	Water	NA	Different_loc	Bact_ovatus	Bact	2.4095	48.2465	98.5515	1.4555	1.134	3.522	5.522	0
EST1242208101S1K	stools_11045150	na	NZ_CP072236.1	4905795	1165075	23.749	1158418	99.4286	1148786	99.1685	6657	0.5714	1155398	99.1694	20945	1.7977	11268	53.798	4836	23.089	7979	38.095	6594	31.4825	620804	69.5917	564583	84.9884	0.9223	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11045	Water	NA	NA	Gatwekera	313195.964304186	Between	Water	NA	Different_loc	Bact_uniformis	Bact	6.844	52.105	99.0845	0.915	0.2885	2.246	2.0595	0
EST1242208101S1K	stools_11046101	na	NZ_CP081917.1	6809437	3059411	44.929	3011904	98.4472	2961380	98.3225	47507	1.5528	3008383	98.3321	103352	3.3782	52324	50.627	5863	5.6728	86729	83.9161	8762	8.4778	695300	38.6459	506552	48.2174	0.8871	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11046	Water	NA	NA	Kibera	313355.278347973	Between	Water	NA	Different_loc	Bact_ovatus	Bact	6.603	64.6825	98.9685	1.0355	0.754	4.5575	4.5855	0
EST1242208101S1K	stools_11046101	na	NZ_CP102256.1	4570799	3609124	78.9605	3594728	99.6011	3576122	99.4824	14396	0.3989	3590450	99.4826	38566	1.0686	19892	51.5791	5788	15.008	18776	48.6854	13752	35.6584	333631	82.9767	425665	66.7732	0.9491	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11046	Water	NA	NA	Kibera	313355.278347973	Between	Water	NA	Different_loc	Bact_caccae	Bact	19.965	84.6745	99.5485	0.4505	0.213	1.0455	2.1545	0
EST1242208101S1K	stools_11046150	na	NZ_CP081917.1	6809437	2992322	43.9438	2940040	98.2528	2893328	98.4112	52282	1.7472	2945086	98.4214	102695	3.432	55459	54.0036	5827	5.6741	82392	80.2298	10718	10.4367	695300	18.2684	208366	57.8012	0.8979	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11046	Water	NA	NA	Kibera	313355.278347973	Between	Water	NA	Different_loc	Bact_ovatus	Bact	4.6095	63.3415	99.004	0.9995	0.862	4.5385	3.921	0
EST1242208101S1K	stools_11047101	na	NZ_CP081917.1	6809437	2703866	39.7076	2664236	98.5343	2624365	98.5035	39630	1.4657	2663632	98.512	101633	3.7588	61399	60.4125	22359	21.9997	52552	51.7076	19494	19.1808	695300	98.282	1226583	64.3713	0.9025	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11047	Water	NA	NA	Gatwekera	313178.588880549	Between	Water	NA	Different_loc	Bact_ovatus	Bact	27.051	57.501	98.162	1.841	0.737	2.769	7.7365	0
EST1242208101S1K	stools_11047150	na	NZ_CP102256.1	4570799	2611481	57.134	2598801	99.5145	2589820	99.6544	12680	0.4855	2602441	99.6538	24302	0.9306	15262	62.8014	2877	11.8385	13702	56.3822	6952	28.6067	333631	81.7904	257023	92.9337	0.9718	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11047	Water	NA	NA	Gatwekera	313178.588880549	Between	Water	NA	Different_loc	Bact_caccae	Bact	23.6395	73.366	99.6695	0.33	0.2685	29.729	3.608	0
EST1242208101S1K	stools_11051101	na	NZ_CP072236.1	4905795	1610970	32.8381	1602736	99.4889	1595386	99.5414	8234	0.5111	1603587	99.5417	23331	1.4483	15948	68.3554	7931	33.9934	8748	37.4952	4582	19.6391	620804	70.3571	561101	87.1102	0.9275	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11051	Water	NA	NA	Kibera	313346.765619565	Between	Water	NA	Different_loc	Bact_uniformis	Bact	7.1175	56.845	99.1505	0.849	0.261	3.6275	2.3695	0
EST1242208101S1K	stools_11051501	na	NZ_CP102256.1	4570799	3742548	81.8795	3724914	99.5288	3721674	99.913	17634	0.4712	3739288	99.9129	31294	0.8362	28034	89.5827	11027	35.2368	13930	44.5133	6020	19.2369	333631	86.9592	336171	86.7859	0.9761	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11051	Water	NA	NA	Kibera	313346.765619565	Between	Water	NA	Different_loc	Bact_caccae	Bact	13.6865	85.873	99.637	0.362	0.256	1.0025	1.8845	1
EST1242208101S1K	stools_11052101	na	NZ_CP102256.1	4570799	3732773	81.6657	3716955	99.5762	3707852	99.7551	15818	0.4238	3723617	99.7547	32431	0.8688	23275	71.7678	7845	24.1898	17099	52.7242	7213	22.2411	333631	77.6046	309278	83.8039	0.9649	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11052	Water	NA	NA	Kibera	313334.66105807	Between	Water	NA	Different_loc	Bact_caccae	Bact	11.1525	85.992	99.635	0.364	0.2275	1.047	1.8545	0
EST1242208101S1K	stools_11053101	na	NZ_CP102256.1	4570799	3583226	78.3939	3567968	99.5742	3550747	99.5173	15258	0.4258	3565924	99.5171	37883	1.0572	20581	54.3278	5491	14.4946	18384	48.5284	13843	36.5415	333631	72.2724	449787	53.9171	0.9242	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11053	Water	NA	NA	Kibera	313514.068765489	Between	Water	NA	Different_loc	Bact_caccae	Bact	9.252	84.5125	99.5675	0.432	0.217	1.027	1.4025	0
EST1242208101S1K	stools_11053150	na	NZ_CP081917.1	6809437	1676053	24.6137	1645085	98.1523	1616855	98.284	30968	1.8477	1647462	98.2941	63459	3.7862	34868	54.9457	5120	8.0682	44574	70.2406	11523	18.1582	695300	55.6633	875601	47.2575	0.868	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11053	Water	NA	NA	Kibera	313514.068765489	Between	Water	NA	Different_loc	Bact_ovatus	Bact	2.679	45.5425	98.7935	1.2105	0.8685	8.7875	5.324	0
EST1242208101S1K	stools_11054101	na	NZ_CP072236.1	4905795	3484656	71.0314	3455845	99.1732	3428851	99.2189	28811	0.8268	3457504	99.2208	67407	1.9344	40255	59.7193	12254	18.1791	26133	38.769	25710	38.1414	620804	82.6277	665348	79.5989	0.9284	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11054	Water	NA	NA	Kibera	313525.602794845	Between	Water	NA	Different_loc	Bact_uniformis	Bact	16.3615	76.8175	99.2055	0.7945	0.438	4.1755	3.773	0
EST1242208101S1K	stools_11055101	na	NZ_CP081917.1	6809437	1219758	17.9128	1198858	98.2865	1178510	98.3027	20900	1.7135	1199161	98.3114	46077	3.7776	25480	55.2987	5333	11.5741	29387	63.778	9061	19.6649	695300	49.9255	644580	55.2237	0.8858	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11055	Water	NA	NA	Kibera	313557.222043951	Between	Water	NA	Different_loc	Bact_ovatus	Bact	1.7815	39.802	98.633	1.3705	0.7925	2.615	4.014	0
EST1242208101S1K	stools_11055150	na	NZ_CP081917.1	6809437	1251553	18.3797	1228888	98.189	1207213	98.2362	22665	1.811	1229649	98.2499	48115	3.8444	26211	54.4757	4251	8.8351	31712	65.9088	9650	20.0561	695300	47.7335	519375	65.7506	0.9138	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11055	Water	NA	NA	Kibera	313557.222043951	Between	Water	NA	Different_loc	Bact_ovatus	Bact	1.814	39.991	98.676	1.3285	0.838	2.5065	4.5365	0
EST1242208101S1K	stools_11055150	na	NZ_CP102256.1	4570799	2615155	57.2144	2602465	99.5148	2592465	99.6157	12690	0.4852	2605091	99.6152	26655	1.0193	16591	62.2435	4163	15.6181	13604	51.0373	8638	32.4067	333631	91.5446	378246	82.073	0.9667	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11055	Water	NA	NA	Kibera	313557.222043951	Between	Water	NA	Different_loc	Bact_caccae	Bact	4.757	72.8045	99.623	0.376	0.2525	1.092	1.2345	0
EST1242208101S1K	stools_11104101	na	NZ_CP081917.1	6809437	1364916	20.0445	1343330	98.4185	1326800	98.7695	21586	1.5815	1348203	98.7755	46612	3.415	29899	64.1444	8539	18.3193	28770	61.7223	6042	12.9623	695300	97.4765	1353000	67.0451	0.8836	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11104	Water	NA	NA	Kibera	313671.700070549	Between	Water	NA	Different_loc	Bact_ovatus	Bact	1.87	40.4475	98.524	1.48	0.717	2.2525	4.7665	0
EST1242208101S1K	stools_11104150	na	NZ_CP081917.1	6809437	1970143	28.9325	1923071	97.6107	1890519	98.3073	47072	2.3893	1937039	98.3197	85220	4.3256	52116	61.1547	8903	10.4471	46182	54.1915	23956	28.1108	695300	37.8946	442272	56.5928	0.8968	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11104	Water	NA	NA	Kibera	313671.700070549	Between	Water	NA	Different_loc	Bact_ovatus	Bact	2.4125	48.5345	98.678	1.3275	1.143	3.9255	4.774	0
EST1242208101S1K	stools_11106101	na	NZ_CP081917.1	6809437	2455761	36.0641	2394820	97.5184	2358065	98.4652	60941	2.4816	2418460	98.4811	107537	4.379	70236	65.3133	14649	13.6223	49446	45.9805	33139	30.8164	695300	65.8404	588125	63.856	0.9092	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11106	Water	NA	NA	Kibera	313520.201557493	Between	Water	NA	Different_loc	Bact_ovatus	Bact	3.0255	54.3265	98.585	1.4225	1.2405	3.3015	5.0035	0
EST1242208101S1K	stools_11106101	na	NZ_CP072236.1	4905795	3545528	72.2722	3496609	98.6203	3484097	99.6422	48919	1.3797	3532915	99.6443	74184	2.0923	61571	82.9977	18154	24.4716	13965	18.8248	32709	44.0917	620804	75.2009	520608	86.1064	0.93	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11106	Water	NA	NA	Kibera	313520.201557493	Between	Water	NA	Different_loc	Bact_uniformis	Bact	11.943	77.4	99.2795	0.7215	0.7695	3.5855	4.056	0
EST1242208101S1K	stools_11109150	na	NZ_CP102256.1	4570799	1817807	39.77	1798314	98.9277	1781855	99.0848	19493	1.0723	1801144	99.0833	38440	2.1146	21777	56.6519	3064	7.9709	9552	24.8491	25232	65.64	333631	79.6497	318473	84.2655	0.9644	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11109	Water	NA	NA	Kibera	313647.677150166	Between	Water	NA	Different_loc	Bact_caccae	Bact	4.144	63.5455	99.3485	0.6515	0.512	1.061	1.2805	0
EST1242208101S1K	stools_11112101	na	NZ_CP081917.1	6809437	2196907	32.2627	2148225	97.7841	2115791	98.4902	48682	2.2159	2163979	98.5012	84260	3.8354	51332	60.921	6723	7.9789	55320	65.6539	17246	20.4676	695300	50.4152	512314	68.8966	0.9087	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11112	Water	NA	NA	Kibera	313504.084492436	Between	Water	NA	Different_loc	Bact_ovatus	Bact	4.345	52.97	98.9415	1.0635	1.1195	9.6265	10.129	0
EST1242208101S1K	stools_11113101	na	NZ_CP081917.1	6809437	1919347	28.1866	1885790	98.2516	1855286	98.3824	33557	1.7484	1888499	98.3928	67287	3.5057	36439	54.1546	4219	6.2702	52141	77.4905	8302	12.3382	695300	36.2884	397396	62.4234	0.9047	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11113	Water	NA	NA	Kibera	313474.354858237	Between	Water	NA	Different_loc	Bact_ovatus	Bact	3.561	49.0715	98.933	1.071	0.855	13.1625	5.9295	0
EST1242208101S1K	stools_11113101	na	NZ_CP102256.1	4570799	3680577	80.5237	3666570	99.6194	3651744	99.5956	14007	0.3806	3665684	99.5954	34119	0.927	19226	56.3498	5560	16.2959	19284	56.5198	9085	26.6274	333631	55.8266	241597	79.3466	0.9515	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	11113	Water	NA	NA	Kibera	313474.354858237	Between	Water	NA	Different_loc	Bact_caccae	Bact	11.6465	86.097	99.616	0.3835	0.2015	1.4115	1.6375	0
EST1242208101S1K	stools_12057150	na	NZ_CP081917.1	6809437	2929301	43.0183	2878216	98.2561	2830973	98.3586	51085	1.7439	2881482	98.3676	102074	3.4846	54255	53.1526	5469	5.3579	81666	80.0067	12419	12.1667	695300	55.8614	668533	57.8064	0.9051	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12057	Control	NA	NA	Ngandu	308690.72986927	Between		NA	Different_loc	Bact_ovatus	Bact	4.364	61.829	99.001	1.003	0.847	2.9515	5.0455	0
EST1242208101S1K	stools_12057150	na	NZ_CP102256.1	4570799	3734256	81.6981	3715988	99.5108	3702872	99.647	18268	0.4892	3721075	99.647	37247	0.9974	24066	64.6119	6399	17.1799	18860	50.635	11660	31.3045	333631	77.054	307939	79.7924	0.958	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12057	Control	NA	NA	Ngandu	308690.72986927	Between		NA	Different_loc	Bact_caccae	Bact	11.928	86.132	99.637	0.3625	0.263	1.057	1.412	0
EST1242208101S1K	stools_12058501	na	NZ_CP072236.1	4905795	3525814	71.8704	3480018	98.7011	3468379	99.6655	45796	1.2989	3514078	99.6671	69959	1.9842	58223	83.2245	17407	24.8817	14964	21.3897	28426	40.6324	620804	81.0931	593882	93.8141	0.9295	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12058	Control	NA	NA	Ngandu	308717.852376371	Between		NA	Different_loc	Bact_uniformis	Bact	10.9285	76.9635	99.2935	0.7075	0.713	4.0395	2.4995	0
EST1242208101S1K	stools_12059101	na	NZ_CP081917.1	6809437	2248528	33.0208	2203004	97.9754	2169184	98.4648	45524	2.0246	2214270	98.4764	84278	3.7481	50020	59.3512	7556	8.9656	55927	66.3601	15131	17.9537	695300	50.0864	587772	68.0029	0.9062	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12059	Control	NA	NA	Ngandu	308686.089219517	Between		NA	Different_loc	Bact_ovatus	Bact	2.7235	53.0165	98.8835	1.1215	0.9865	2.9985	4.305	0
EST1242208101S1K	stools_12060150	na	NZ_CP072236.1	4905795	3341012	68.1034	3317114	99.2847	3288229	99.1292	23898	0.7153	3311949	99.1301	65580	1.9629	36517	55.6831	13116	20	23106	35.2333	25444	38.7984	620804	89.6409	943731	72.1344	0.8854	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12060	Control	NA	NA	Ngandu	308635.452541419	Between		NA	Different_loc	Bact_uniformis	Bact	12.4885	74.513	99.089	0.9105	0.375	3.371	2.9925	0
EST1242208101S1K	stools_12061101	na	NZ_CP081917.1	6809437	1759512	25.8393	1724998	98.0384	1696659	98.3572	34514	1.9616	1730791	98.3677	66839	3.7987	38118	57.0296	5484	8.2048	44801	67.0282	12653	18.9306	695300	51.7756	595684	61.242	0.9005	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12061	Control	NA	NA	Ngandu	308631.996944728	Between		NA	Different_loc	Bact_ovatus	Bact	2.2395	46.038	98.823	1.182	0.948	4.081	4.4565	0
EST1242208101S1K	stools_12061150	na	NZ_CP102256.1	4570799	1127345	24.6641	1122225	99.5458	1117971	99.6209	5120	0.4542	1123054	99.6194	11148	0.9889	6857	61.5088	1829	16.4065	6552	58.7729	2707	24.2824	333631	84.0842	323915	91.9571	0.9725	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12061	Control	NA	NA	Ngandu	308631.996944728	Between		NA	Different_loc	Bact_caccae	Bact	3.7365	55.6735	99.6205	0.379	0.2005	0.961	1.145	0
EST1242208101S1K	stools_12062101	na	NZ_CP081917.1	6809437	2161148	31.7375	2106757	97.4832	2070680	98.2876	54391	2.5168	2124504	98.3044	101456	4.6945	64812	63.8819	15264	15.0449	42838	42.2232	33960	33.4726	695300	34.1671	272779	68.3891	0.9056	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12062	Control	NA	NA	Ngandu	308644.961487316	Between		NA	Different_loc	Bact_ovatus	Bact	2.655	50.638	98.377	1.631	1.239	3.3345	5.487	0
EST1242208101S1K	stools_12062150	na	NZ_CP081917.1	6809437	2881363	42.3143	2820787	97.8977	2788091	98.8409	60576	2.1023	2848210	98.8494	109885	3.8136	76732	69.8294	20332	18.503	56226	51.168	23248	21.1567	695300	74.7631	695954	73.8491	0.9349	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12062	Control	NA	NA	Ngandu	308644.961487316	Between		NA	Different_loc	Bact_ovatus	Bact	4.4835	58.4865	98.566	1.4395	1.0615	4.2975	4.251	0
EST1242208101S1K	stools_12062501	na	NZ_CP081917.1	6809437	1526857	22.4227	1492345	97.7397	1464558	98.138	34512	2.2603	1498561	98.1468	67608	4.4279	39312	58.147	7337	10.8523	35229	52.1077	20692	30.6058	695300	40.5651	340619	72.4871	0.9167	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12062	Control	NA	NA	Ngandu	308644.961487316	Between		NA	Different_loc	Bact_ovatus	Bact	2.0845	43.1015	98.537	1.468	1.066	3.7275	5.4635	0
EST1242208101S1K	stools_12064101	na	NZ_CP081917.1	6809437	1786387	26.234	1741489	97.4867	1710416	98.2157	44898	2.5133	1754720	98.2273	84370	4.7229	52703	62.4665	11719	13.89	36638	43.4254	29480	34.9413	695300	61.0528	635729	69.9218	0.918	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12064	Control	NA	NA	Ngandu	308547.49359747	Between		NA	Different_loc	Bact_ovatus	Bact	2.2295	45.4565	98.4005	1.6055	1.204	3.182	6.355	0
EST1242208101S1K	stools_12064150	na	NZ_CP081917.1	6809437	2649959	38.916	2583877	97.5063	2550823	98.7208	66082	2.4937	2616345	98.7315	111847	4.2207	78233	69.9464	18003	16.0961	50844	45.4585	32897	29.4125	695300	72.1607	547084	74.6416	0.9229	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12064	Control	NA	NA	Ngandu	308547.49359747	Between		NA	Different_loc	Bact_ovatus	Bact	3.3195	55.477	98.573	1.433	1.2745	3.291	5.1785	0
EST1242208101S1K	stools_12064150	na	NZ_CP072236.1	4905795	3439859	70.1183	3398907	98.8095	3380077	99.446	40952	1.1905	3420848	99.4473	69394	2.0174	50383	72.6043	12754	18.3791	20661	29.7735	27980	40.3205	620804	51.477	387052	81.2728	0.9098	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12064	Control	NA	NA	Ngandu	308547.49359747	Between		NA	Different_loc	Bact_uniformis	Bact	10.779	77.6095	99.305	0.696	0.639	4.042	3.929	0
EST1242208101S1K	stools_12064150	na	NZ_CP102256.1	4570799	3395968	74.297	3375994	99.4118	3359649	99.5158	19974	0.5882	3379548	99.5165	41628	1.2258	25208	60.5554	6401	15.3767	17061	40.9844	17939	43.0936	333631	62.3923	321960	65.4876	0.944	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12064	Control	NA	NA	Ngandu	308547.49359747	Between		NA	Different_loc	Bact_caccae	Bact	6.504	82.4535	99.568	0.431	0.3105	1.076	1.2035	0
EST1242208101S1K	stools_12064501	na	NZ_CP072236.1	4905795	3287500	67.0126	3264856	99.3112	3230237	98.9396	22644	0.6888	3252701	98.9415	69236	2.106	34437	49.7386	12318	17.7913	23621	34.1166	28999	41.8843	620804	80.8255	726753	64.5759	0.89	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12064	Control	NA	NA	Ngandu	308547.49359747	Between		NA	Different_loc	Bact_uniformis	Bact	10.725	74.5225	99.0155	0.9845	0.3605	4.4325	3.568	0
EST1242208101S1K	stools_12065101	na	NZ_CP081917.1	6809437	1682295	24.7053	1655793	98.4247	1627839	98.3117	26502	1.5753	1654039	98.3204	61457	3.6532	33201	54.0231	7149	11.6325	40914	66.5734	10378	16.8866	695300	72.5227	983582	56.6654	0.88	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12065	Control	NA	NA	Ngandu	308574.944537125	Between		NA	Different_loc	Bact_ovatus	Bact	2.101	44.689	98.5905	1.4135	0.721	2.5615	3.2705	0
EST1242208101S1K	stools_12065101	na	NZ_CP102256.1	4570799	779320	17.05	775900	99.5612	772205	99.5238	3420	0.4388	775601	99.5228	8205	1.0528	4486	54.674	1138	13.8696	4313	52.5655	2575	31.3833	333631	78.5985	338582	82.8931	0.9612	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12065	Control	NA	NA	Ngandu	308574.944537125	Between		NA	Different_loc	Bact_caccae	Bact	3.578	51.573	99.5545	0.4445	0.204	0.7595	0.661	0
EST1242208101S1K	stools_12065150	na	NZ_CP081917.1	6809437	2328573	34.1963	2275245	97.7098	2241322	98.509	53328	2.2902	2294110	98.52	93186	4.0019	58723	63.017	9646	10.3513	53802	57.7361	22890	24.5638	695300	37.8198	320378	70.9783	0.9087	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12065	Control	NA	NA	Ngandu	308574.944537125	Between		NA	Different_loc	Bact_ovatus	Bact	2.847	53.495	98.797	1.2085	1.129	3.613	5.018	0
EST1242208101S1K	stools_12065150	na	NZ_CP072236.1	4905795	3544491	72.2511	3526123	99.4818	3498725	99.223	18368	0.5182	3516963	99.2234	56030	1.5808	28502	50.8692	10516	18.7685	28407	50.6996	14259	25.4489	620804	57.9863	451888	76.0062	0.9045	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12065	Control	NA	NA	Ngandu	308574.944537125	Between		NA	Different_loc	Bact_uniformis	Bact	15.468	78.0825	99.249	0.75	0.2885	5	3.4395	0
EST1242208101S1K	stools_12065150	na	NZ_CP102256.1	4570799	3025125	66.1837	3008371	99.4462	2995448	99.5704	16754	0.5538	3012114	99.5699	33749	1.1156	20738	61.4477	4832	14.3175	16464	48.7837	12281	36.3892	333631	70.3205	326522	75.8424	0.9549	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12065	Control	NA	NA	Ngandu	308574.944537125	Between		NA	Different_loc	Bact_caccae	Bact	5.3565	77.969	99.613	0.3865	0.283	1.0595	0.8775	0
EST1242208101S1K	stools_12066501	na	NZ_CP081917.1	6809437	3232693	47.4737	3167687	97.9891	3122643	98.578	65006	2.0109	3187078	98.5889	113726	3.518	68111	59.8904	7457	6.557	81545	71.703	16798	14.7706	695300	35.0634	362667	63.0658	0.9034	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12066	Control	NA	NA	Ngandu	308575.915101193	Between		NA	Different_loc	Bact_ovatus	Bact	49.424	68.5225	99.023	0.9805	1.026	3.425	4.17	0
EST1242208101S1K	stools_12069150	na	NZ_CP072236.1	4905795	3255793	66.3663	3237054	99.4244	3202165	98.9222	18739	0.5756	3220733	98.9232	66938	2.056	31878	47.6232	13714	20.4876	20939	31.2812	28096	41.9732	620804	88.3243	821660	64.4308	0.8832	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12069	Control	NA	NA	Ngandu	308620.038801244	Between		NA	Different_loc	Bact_uniformis	Bact	27.9635	74.3125	98.91	1.0885	0.3095	3.5645	5.395	0
EST1242208101S1K	stools_12072101	na	NZ_CP072236.1	4905795	3263806	66.5296	3233305	99.0655	3203716	99.0849	30501	0.9345	3234039	99.088	71688	2.1965	41921	58.477	13275	18.5177	20686	28.8556	31568	44.0353	620804	80.231	531328	76.373	0.9087	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12072	Control	NA	NA	Ngandu	308602.147092538	Between		NA	Different_loc	Bact_uniformis	Bact	10.3895	74.815	99.0705	0.93	0.4985	3.852	2.9975	0
EST1242208101S1K	stools_12073150	na	NZ_CP081917.1	6809437	3087264	45.338	3005876	97.3637	2966779	98.6993	81388	2.6363	3047502	98.7121	124423	4.0302	84661	68.0429	11567	9.2965	70594	56.7371	30968	24.8893	695300	53.1988	490772	62.0139	0.9042	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12073	Control	NA	NA	Ngandu	308528.946543055	Between		NA	Different_loc	Bact_ovatus	Bact	5.4155	64.1785	99.009	0.9955	1.3365	4.3085	4.8715	0
EST1242208101S1K	stools_12077101	na	NZ_CP081917.1	6809437	2412816	35.4334	2368745	98.1735	2339703	98.7739	44071	1.8265	2383430	98.7821	88397	3.6636	59011	66.7568	16654	18.84	49219	55.6795	15957	18.0515	695300	84.7233	846287	64.7629	0.9156	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12077	Control	NA	NA	Ngandu	308989.218227235	Between		NA	Different_loc	Bact_ovatus	Bact	2.9845	52.284	98.4925	1.512	0.869	4.0395	4.1315	0
EST1242208101S1K	stools_12077101	na	NZ_CP102256.1	4570799	2390494	52.2993	2378462	99.4967	2369864	99.6385	12032	0.5033	2381853	99.6385	24509	1.0253	15868	64.7436	4170	17.0142	12823	52.3196	7248	29.5728	333631	77.3885	291683	91.1044	0.9692	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12077	Control	NA	NA	Ngandu	308989.218227235	Between		NA	Different_loc	Bact_caccae	Bact	4.6085	70.4225	99.625	0.3745	0.245	1.009	1.0525	0
EST1242208101S1K	stools_12077150	na	NZ_CP081917.1	6809437	1063029	15.6111	1042838	98.1006	1022453	98.0452	20191	1.8994	1042284	98.0485	44171	4.1552	23426	53.0348	4105	9.2934	26845	60.7752	11134	25.2066	695300	53.2639	588057	63.1866	0.9088	WASHB	rural	2422081	Water	NA	NA	32	Nairobi	urban	12077	Control	NA	NA	Ngandu	308989.218227235	Between		NA	Different_loc	Bact_ovatus	Bact	1.7245	37.6285	98.584	1.4205	0.8455	3.086	4.28	0
